orig_split,cls,src,rawkey,name,path,w,h,fmt,mode,short
test,nofire,flickr,49422069676,49422069676_3e89abc052_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/49422069676_3e89abc052_o.jpg,4032,3024,JPEG,RGB,3024
test,nofire,flickr,50010867961,50010867961_903b6432f7_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/50010867961_903b6432f7_o.jpg,1024,767,JPEG,RGB,767
test,nofire,flickr,50380847112,50380847112_db217aea45_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/50380847112_db217aea45_o.jpg,4032,3024,JPEG,RGB,3024
test,nofire,flickr,51099217941,51099217941_143488e656_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/51099217941_143488e656_o.jpg,4032,3024,JPEG,RGB,3024
test,nofire,flickr,52357656897,52357656897_dde5e5a66a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52357656897_dde5e5a66a_o.jpg,4000,2702,JPEG,RGB,2702
test,nofire,flickr,52358616216,52358616216_ec885ff145_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52358616216_ec885ff145_o.jpg,4000,2667,JPEG,RGB,2667
test,nofire,flickr,52358931719,52358931719_b6fbcc77f2_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52358931719_b6fbcc77f2_o.jpg,4000,2380,JPEG,RGB,2380
test,nofire,flickr,52359026765,52359026765_4a4ba189c8_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52359026765_4a4ba189c8_o.jpg,3840,2160,JPEG,RGB,2160
test,nofire,flickr,52359041065,52359041065_1566fd6ec1_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52359041065_1566fd6ec1_o.jpg,4000,1485,JPEG,RGB,1485
test,nofire,flickr,52452040025,52452040025_916ddf3f9d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52452040025_916ddf3f9d_o.jpg,4000,2665,JPEG,RGB,2665
test,nofire,flickr,52452051055,52452051055_4e2a4e4de0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/52452051055_4e2a4e4de0_o.jpg,4000,2665,JPEG,RGB,2665
test,nofire,flickr,53078944067,53078944067_43c7e3552a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/53078944067_43c7e3552a_o.jpg,1440,1920,JPEG,RGB,1440
test,nofire,unsplash,adrian-mag,adrian-mag-l9p-7JBmVFE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/adrian-mag-l9p-7JBmVFE-unsplash.jpg,4000,6000,JPEG,RGB,4000
test,nofire,unsplash,alan-hardman,alan-hardman-pLq3oZDUEWk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/alan-hardman-pLq3oZDUEWk-unsplash.jpg,3968,2976,JPEG,RGB,2976
test,nofire,unsplash,ales-krivec,ales-krivec-7-Og8aZTRyM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/ales-krivec-7-Og8aZTRyM-unsplash.jpg,7360,4300,JPEG,RGB,4300
test,nofire,unsplash,ales-krivec,ales-krivec-VfMgiZscSXE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/ales-krivec-VfMgiZscSXE-unsplash.jpg,7331,4874,JPEG,RGB,4874
test,nofire,unsplash,ales-krivec,ales-krivec-sTEg_SLAyUs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/ales-krivec-sTEg_SLAyUs-unsplash.jpg,7360,3920,JPEG,RGB,3920
test,nofire,unsplash,alina-fedorchenko,alina-fedorchenko-UyQU4SlZTaA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/alina-fedorchenko-UyQU4SlZTaA-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,alina-fedorchenko,alina-fedorchenko-p2B1b56FjvQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/alina-fedorchenko-p2B1b56FjvQ-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,andrei-p,andrei-p-Sc_jhFDkqQc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/andrei-p-Sc_jhFDkqQc-unsplash.jpg,5472,3648,JPEG,RGB,3648
test,nofire,unsplash,andrew-svk,andrew-svk-X4b2DK80F1k-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/andrew-svk-X4b2DK80F1k-unsplash.jpg,5441,8161,JPEG,RGB,5441
test,nofire,unsplash,andrew-svk,andrew-svk-ob1NS03tWSE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/andrew-svk-ob1NS03tWSE-unsplash.jpg,16384,6217,JPEG,RGB,6217
test,nofire,unsplash,annie-spratt,annie-spratt-FdlsmCxwHGU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/annie-spratt-FdlsmCxwHGU-unsplash.jpg,4000,3000,JPEG,RGB,3000
test,nofire,unsplash,anthony-intraversato,anthony-intraversato-YG5l5XIZ76w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/anthony-intraversato-YG5l5XIZ76w-unsplash.jpg,4000,3000,JPEG,RGB,3000
test,nofire,unsplash,anton-repponen,anton-repponen-zNxlvCZhHNA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/anton-repponen-zNxlvCZhHNA-unsplash.jpg,5760,3840,JPEG,RGB,3840
test,nofire,unsplash,arnold-dogelis,arnold-dogelis-04JZFPD5eBA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/arnold-dogelis-04JZFPD5eBA-unsplash.jpg,3992,2242,JPEG,RGB,2242
test,nofire,unsplash,arnold-dogelis,arnold-dogelis-JN782tahBLI-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/arnold-dogelis-JN782tahBLI-unsplash.jpg,3855,2165,JPEG,RGB,2165
test,nofire,unsplash,arnold-dogelis,arnold-dogelis-lsjRjuJlg5M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/arnold-dogelis-lsjRjuJlg5M-unsplash.jpg,3992,2242,JPEG,RGB,2242
test,nofire,unsplash,artem-sapegin,artem-sapegin-8c6eS43iq1o-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/artem-sapegin-8c6eS43iq1o-unsplash.jpg,5472,3648,JPEG,RGB,3648
test,nofire,unsplash,augustine-wong,augustine-wong-pdjFlhFqznc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/augustine-wong-pdjFlhFqznc-unsplash.jpg,3930,5888,JPEG,RGB,3930
test,nofire,unsplash,austin-schmid,austin-schmid-zQ-y4Gj8194-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/austin-schmid-zQ-y4Gj8194-unsplash.jpg,5472,3648,JPEG,RGB,3648
test,nofire,unsplash,bahadir-L2G0g3mSliU,bahadir-L2G0g3mSliU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/bahadir-L2G0g3mSliU-unsplash.jpg,3328,7936,JPEG,RGB,3328
test,nofire,unsplash,balazs-busznyak,balazs-busznyak-AhMSy4GpU0w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/balazs-busznyak-AhMSy4GpU0w-unsplash.jpg,4096,2304,JPEG,RGB,2304
test,nofire,unsplash,ben-den,ben-den-engelsen-htcQ7uAWzAo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/ben-den-engelsen-htcQ7uAWzAo-unsplash.jpg,2242,3992,JPEG,RGB,2242
test,nofire,unsplash,bernd-dittrich,bernd-dittrich-l8UiD8xY3IA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/bernd-dittrich-l8UiD8xY3IA-unsplash.jpg,4036,2397,JPEG,RGB,2397
test,nofire,unsplash,brendan-beale,brendan-beale-h3qe4EZd4_4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/brendan-beale-h3qe4EZd4_4-unsplash.jpg,7712,5784,JPEG,RGB,5784
test,nofire,unsplash,caleb-russell,caleb-russell-gYUK48mFopg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/caleb-russell-gYUK48mFopg-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,calvin-craig,calvin-craig-MLf4-0_k-P8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/calvin-craig-MLf4-0_k-P8-unsplash.jpg,5760,3840,JPEG,RGB,3840
test,nofire,unsplash,carles-rabada,carles-rabada-c9RYAY5f4Ac-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/carles-rabada-c9RYAY5f4Ac-unsplash.jpg,5472,3078,JPEG,RGB,3078
test,nofire,unsplash,carles-rabada,carles-rabada-f7UprkNqi08-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/carles-rabada-f7UprkNqi08-unsplash.jpg,3078,5472,JPEG,RGB,3078
test,nofire,unsplash,casey-horner,casey-horner--ulHK_2i1aY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/casey-horner--ulHK_2i1aY-unsplash.jpg,3654,5473,JPEG,RGB,3654
test,nofire,unsplash,casey-horner,casey-horner-TI2iMeyOo-o-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/casey-horner-TI2iMeyOo-o-unsplash.jpg,4016,6016,JPEG,RGB,4016
test,nofire,unsplash,casey-horner,casey-horner-Tmev8bpBSvw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/casey-horner-Tmev8bpBSvw-unsplash.jpg,4028,4964,JPEG,RGB,4028
test,nofire,unsplash,cathal-mac,cathal-mac-an-bheatha-6OrHxKx_tMc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/cathal-mac-an-bheatha-6OrHxKx_tMc-unsplash.jpg,3504,2336,JPEG,RGB,2336
test,nofire,unsplash,chris-barbalis,chris-barbalis-SIbpq4Lvzdk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/chris-barbalis-SIbpq4Lvzdk-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,chris-linnett,chris-linnett-FatkDF8j3pk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/chris-linnett-FatkDF8j3pk-unsplash.jpg,4308,2873,JPEG,RGB,2873
test,nofire,unsplash,christine-kozak,christine-kozak-HuwH6i0_pwk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/christine-kozak-HuwH6i0_pwk-unsplash.jpg,4000,6000,JPEG,RGB,4000
test,nofire,unsplash,christopher-burns,christopher-burns-9wgdqT2VNSE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/christopher-burns-9wgdqT2VNSE-unsplash.jpg,5760,3840,JPEG,RGB,3840
test,nofire,unsplash,clay-banks,clay-banks-EBW1p0vGqDc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/clay-banks-EBW1p0vGqDc-unsplash.jpg,5000,3333,JPEG,RGB,3333
test,nofire,unsplash,clay-banks,clay-banks-yBAgX-oGSeo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/clay-banks-yBAgX-oGSeo-unsplash.jpg,3800,2134,JPEG,RGB,2134
test,nofire,unsplash,cole-freeman,cole-freeman-x2Gxd6ohasU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/cole-freeman-x2Gxd6ohasU-unsplash.jpg,3968,2976,JPEG,RGB,2976
test,nofire,unsplash,corey-agopian,corey-agopian-XGOzlCNeP1I-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/corey-agopian-XGOzlCNeP1I-unsplash.jpg,4240,2832,JPEG,RGB,2832
test,nofire,unsplash,cosmic-timetraveler,cosmic-timetraveler-pIfF5Q8AYaE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/cosmic-timetraveler-pIfF5Q8AYaE-unsplash.jpg,6016,4000,JPEG,RGB,4000
test,nofire,unsplash,cristian-vieriu,cristian-vieriu-lDC7L1cQCeY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/cristian-vieriu-lDC7L1cQCeY-unsplash.jpg,4000,2250,JPEG,RGB,2250
test,nofire,unsplash,dan-rogers,dan-rogers-G807nWEuFIo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dan-rogers-G807nWEuFIo-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,daniel-mirlea,daniel-mirlea-sS7GkbDdpMY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/daniel-mirlea-sS7GkbDdpMY-unsplash.jpg,4615,3079,JPEG,RGB,3079
test,nofire,unsplash,daniil-silantev,daniil-silantev-JfAzBxcRbv4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/daniil-silantev-JfAzBxcRbv4-unsplash.jpg,3268,4895,JPEG,RGB,3268
test,nofire,unsplash,daniil-silantev,daniil-silantev-VggwSJxYlAw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/daniil-silantev-VggwSJxYlAw-unsplash.jpg,2310,3461,JPEG,RGB,2310
test,nofire,unsplash,darpan-WwegI5jjJ4c,darpan-WwegI5jjJ4c-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/darpan-WwegI5jjJ4c-unsplash.jpg,4000,5000,JPEG,RGB,4000
test,nofire,unsplash,dave-hoefler,dave-hoefler-H2fNMhs7lVo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dave-hoefler-H2fNMhs7lVo-unsplash.jpg,3977,2841,JPEG,RGB,2841
test,nofire,unsplash,dave-hoefler,dave-hoefler-U-Dhokv9iXk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dave-hoefler-U-Dhokv9iXk-unsplash.jpg,5760,3240,JPEG,RGB,3240
test,nofire,unsplash,dave-hoefler,dave-hoefler-UFnHt94r91w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dave-hoefler-UFnHt94r91w-unsplash.jpg,2841,3977,JPEG,RGB,2841
test,nofire,unsplash,dave-hoefler,dave-hoefler-XfRglWxgJXk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dave-hoefler-XfRglWxgJXk-unsplash.jpg,3673,4591,JPEG,RGB,3673
test,nofire,unsplash,dave-hoefler,dave-hoefler-swH_IVJGLDA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dave-hoefler-swH_IVJGLDA-unsplash.jpg,3566,4992,JPEG,RGB,3566
test,nofire,unsplash,dawson-mccormick,dawson-mccormick-dZrXqr0IA8A-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dawson-mccormick-dZrXqr0IA8A-unsplash.jpg,4480,6720,JPEG,RGB,4480
test,nofire,unsplash,dimitry-ljasuk,dimitry-ljasuk-7q3xrpcBwuM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dimitry-ljasuk-7q3xrpcBwuM-unsplash.jpg,3928,2946,JPEG,RGB,2946
test,nofire,unsplash,dominik-fischer,dominik-fischer-90HyQxrg7ZE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/dominik-fischer-90HyQxrg7ZE-unsplash.jpg,3543,2362,JPEG,RGB,2362
test,nofire,unsplash,drew-dau,drew-dau-w8uYD-4zbEo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/drew-dau-w8uYD-4zbEo-unsplash.jpg,3648,5472,JPEG,RGB,3648
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger--n-2Xhr3dOA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger--n-2Xhr3dOA-unsplash.jpg,6000,4000,JPEG,RGB,4000
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-HU_Ahk35FK8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-HU_Ahk35FK8-unsplash.jpg,3648,5472,JPEG,RGB,3648
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-LmqySFs3TQQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-LmqySFs3TQQ-unsplash.jpg,3635,5437,JPEG,RGB,3635
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-NB3dTVw1T0o-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-NB3dTVw1T0o-unsplash.jpg,4000,6000,JPEG,RGB,4000
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-Np1l2KmC0WA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-Np1l2KmC0WA-unsplash.jpg,2432,3648,JPEG,RGB,2432
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-QoXYAE2hFJQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-QoXYAE2hFJQ-unsplash.jpg,5472,3648,JPEG,RGB,3648
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-gptRZytFzFQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-gptRZytFzFQ-unsplash.jpg,3812,5742,JPEG,RGB,3812
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-l_oWTzCrgoA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-l_oWTzCrgoA-unsplash.jpg,3648,5472,JPEG,RGB,3648
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-m9dWtVvoEww-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-m9dWtVvoEww-unsplash.jpg,4000,6000,JPEG,RGB,4000
test,nofire,unsplash,eberhard-grossgasteiger,eberhard-grossgasteiger-wzuySoHrtX0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eberhard-grossgasteiger-wzuySoHrtX0-unsplash.jpg,4000,6000,JPEG,RGB,4000
test,nofire,unsplash,enrico-naletto,enrico-naletto-W0yZbLyshzc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/enrico-naletto-W0yZbLyshzc-unsplash.jpg,4892,3270,JPEG,RGB,3270
test,nofire,unsplash,eric-muhr,eric-muhr-C6AY64q2l84-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/eric-muhr-C6AY64q2l84-unsplash.jpg,4272,2848,JPEG,RGB,2848
test,nofire,unsplash,erik-mclean,erik-mclean-0aYkdo3XfYo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/erik-mclean-0aYkdo3XfYo-unsplash.jpg,4048,2699,JPEG,RGB,2699
test,nofire,unsplash,ethan-dow,ethan-dow-l7Wb6FXHIOQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/ethan-dow-l7Wb6FXHIOQ-unsplash.jpg,4928,3264,JPEG,RGB,3264
test,nofire,unsplash,evan-leith,evan-leith-7fuZmBjjXjE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/evan-leith-7fuZmBjjXjE-unsplash.jpg,2242,2803,JPEG,RGB,2242
test,nofire,unsplash,federico-bottos,federico-bottos-JUFuI-kBtas-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/federico-bottos-JUFuI-kBtas-unsplash.jpg,4000,2667,JPEG,RGB,2667
test,nofire,unsplash,felix-besombes,felix-besombes-fAseBsd1r0U-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/felix-besombes-fAseBsd1r0U-unsplash.jpg,3648,5472,JPEG,RGB,3648
test,nofire,unsplash,filip-varga,filip-varga-AsgsGO6U78g-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/filip-varga-AsgsGO6U78g-unsplash.jpg,3906,2602,JPEG,RGB,2602
test,nofire,unsplash,florian-van,florian-van-duyn-grCP1PYmw60-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/florian-van-duyn-grCP1PYmw60-unsplash.jpg,5616,3744,JPEG,RGB,3744
test,nofire,unsplash,guy-tsror,guy-tsror-ibpr-RbpRG8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/guy-tsror-ibpr-RbpRG8-unsplash.jpg,4000,2250,JPEG,RGB,2250
test,nofire,unsplash,gwyn-DlTcL3W6fOs,gwyn-DlTcL3W6fOs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/gwyn-DlTcL3W6fOs-unsplash.jpg,5464,3640,JPEG,RGB,3640
